File Name,Fourth Column Value
clang_O3_exec_static_orkut_results.txt,0.1782
clang_O3_exec_static_youtube_results.txt,0.0755
clang_O3_exec_static_youtube_results.txt,0.0392
clang_O3_exec_static_youtube_results.txt,0.0123
clang_O3_exec_static_youtube_results.txt,0.0173
clang_O3_exec_static_youtube_results.txt,0.0126
clang_O3_exec_static_youtube_results.txt,0.0133
clang_O3_exec_static_youtube_results.txt,0.0139
clang_O3_exec_static_youtube_results.txt,0.0211
clang_O3_exec_static_youtube_results.txt,0.0127
clang_O3_exec_static_youtube_results.txt,0.0130
clang_O3_exec_static_youtube_results.txt,0.0129
clang_O3_exec_static_youtube_results.txt,0.0133
clang_O3_exec_static_youtube_results.txt,0.0122
clang_O3_exec_static_youtube_results.txt,0.0156
clang_O3_exec_static_youtube_results.txt,0.0147
clang_O3_exec_static_youtube_results.txt,0.0126
clang_O3_exec_static_youtube_results.txt,0.0130
clang_O3_exec_static_youtube_results.txt,0.0129
clang_O3_exec_static_youtube_results.txt,0.0164
clang_O3_exec_static_youtube_results.txt,0.0126
gcc_O0_exec_auto_liveJournal_results.txt,0.1272
gcc_O0_exec_auto_liveJournal_results.txt,0.1314
gcc_O0_exec_auto_liveJournal_results.txt,0.1314
gcc_O0_exec_auto_liveJournal_results.txt,0.1283
gcc_O0_exec_auto_liveJournal_results.txt,0.1284
gcc_O0_exec_auto_liveJournal_results.txt,0.1294
gcc_O0_exec_auto_liveJournal_results.txt,0.1301
gcc_O0_exec_auto_liveJournal_results.txt,0.1275
gcc_O0_exec_auto_liveJournal_results.txt,0.1292
gcc_O0_exec_auto_liveJournal_results.txt,0.1305
gcc_O0_exec_auto_liveJournal_results.txt,0.1313
gcc_O0_exec_auto_liveJournal_results.txt,0.1362
gcc_O0_exec_auto_liveJournal_results.txt,0.1309
gcc_O0_exec_auto_liveJournal_results.txt,0.1312
gcc_O0_exec_auto_liveJournal_results.txt,0.1308
gcc_O0_exec_auto_liveJournal_results.txt,0.1303
gcc_O0_exec_auto_liveJournal_results.txt,0.1314
gcc_O0_exec_auto_liveJournal_results.txt,0.1309
gcc_O0_exec_auto_liveJournal_results.txt,0.1301
gcc_O0_exec_auto_liveJournal_results.txt,0.1286
gcc_O0_exec_auto_orkut_results.txt,0.3544
gcc_O0_exec_auto_orkut_results.txt,0.3680
gcc_O0_exec_auto_orkut_results.txt,0.3660
gcc_O0_exec_auto_orkut_results.txt,0.3659
gcc_O0_exec_auto_orkut_results.txt,0.3643
gcc_O0_exec_auto_orkut_results.txt,0.3660
gcc_O0_exec_auto_orkut_results.txt,0.3686
gcc_O0_exec_auto_orkut_results.txt,0.3650
gcc_O0_exec_auto_orkut_results.txt,0.3653
gcc_O0_exec_auto_orkut_results.txt,0.3609
gcc_O0_exec_auto_orkut_results.txt,0.3645
gcc_O0_exec_auto_orkut_results.txt,0.3652
gcc_O0_exec_auto_orkut_results.txt,0.3635
gcc_O0_exec_auto_orkut_results.txt,0.3686
gcc_O0_exec_auto_orkut_results.txt,0.3748
gcc_O0_exec_auto_orkut_results.txt,0.3722
gcc_O0_exec_auto_orkut_results.txt,0.3681
gcc_O0_exec_auto_orkut_results.txt,0.3678
gcc_O0_exec_auto_orkut_results.txt,0.3619
gcc_O0_exec_auto_orkut_results.txt,0.3648
gcc_O0_exec_auto_youtube_results.txt,0.0554
gcc_O0_exec_auto_youtube_results.txt,0.0724
gcc_O0_exec_auto_youtube_results.txt,0.0278
gcc_O0_exec_auto_youtube_results.txt,0.0292
gcc_O0_exec_auto_youtube_results.txt,0.0272
gcc_O0_exec_auto_youtube_results.txt,0.0271
gcc_O0_exec_auto_youtube_results.txt,0.0293
gcc_O0_exec_auto_youtube_results.txt,0.0272
gcc_O0_exec_auto_youtube_results.txt,0.0273
gcc_O0_exec_auto_youtube_results.txt,0.0271
gcc_O0_exec_auto_youtube_results.txt,0.0282
gcc_O0_exec_auto_youtube_results.txt,0.0284
gcc_O0_exec_auto_youtube_results.txt,0.0291
gcc_O0_exec_auto_youtube_results.txt,0.0283
gcc_O0_exec_auto_youtube_results.txt,0.0311
gcc_O0_exec_auto_youtube_results.txt,0.0271
gcc_O0_exec_auto_youtube_results.txt,0.0269
gcc_O0_exec_auto_youtube_results.txt,0.0290
gcc_O0_exec_auto_youtube_results.txt,0.0285
gcc_O0_exec_auto_youtube_results.txt,0.0270
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1863
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1346
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1339
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1342
gcc_O0_exec_dynamic_liveJournal_results.txt,0.2239
gcc_O0_exec_dynamic_liveJournal_results.txt,0.2332
gcc_O0_exec_dynamic_liveJournal_results.txt,0.2168
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1497
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1319
gcc_O0_exec_dynamic_liveJournal_results.txt,0.2357
gcc_O0_exec_dynamic_liveJournal_results.txt,0.2739
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1519
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1328
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1317
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1340
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1328
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1463
gcc_O0_exec_dynamic_liveJournal_results.txt,0.2689
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1367
gcc_O0_exec_dynamic_liveJournal_results.txt,0.1368
gcc_O0_exec_dynamic_orkut_results.txt,0.3567
gcc_O0_exec_dynamic_orkut_results.txt,0.3530
gcc_O0_exec_dynamic_orkut_results.txt,0.4259
gcc_O0_exec_dynamic_orkut_results.txt,0.3564
gcc_O0_exec_dynamic_orkut_results.txt,0.3553
gcc_O0_exec_dynamic_orkut_results.txt,0.3528
gcc_O0_exec_dynamic_orkut_results.txt,0.3524
gcc_O0_exec_dynamic_orkut_results.txt,0.3560
gcc_O0_exec_dynamic_orkut_results.txt,0.3575
gcc_O0_exec_dynamic_orkut_results.txt,0.3524
gcc_O0_exec_dynamic_orkut_results.txt,0.3588
gcc_O0_exec_dynamic_orkut_results.txt,0.3557
gcc_O0_exec_dynamic_orkut_results.txt,0.3544
gcc_O0_exec_dynamic_orkut_results.txt,0.3545
gcc_O0_exec_dynamic_orkut_results.txt,0.3583
gcc_O0_exec_dynamic_orkut_results.txt,0.3529
gcc_O0_exec_dynamic_orkut_results.txt,0.3607
gcc_O0_exec_dynamic_orkut_results.txt,0.3570
gcc_O0_exec_dynamic_orkut_results.txt,0.3521
gcc_O0_exec_dynamic_orkut_results.txt,0.3532
gcc_O0_exec_dynamic_youtube_results.txt,0.0865
gcc_O0_exec_dynamic_youtube_results.txt,0.0491
gcc_O0_exec_dynamic_youtube_results.txt,0.0286
gcc_O0_exec_dynamic_youtube_results.txt,0.0269
gcc_O0_exec_dynamic_youtube_results.txt,0.0306
gcc_O0_exec_dynamic_youtube_results.txt,0.0279
gcc_O0_exec_dynamic_youtube_results.txt,0.0284
gcc_O0_exec_dynamic_youtube_results.txt,0.0305
gcc_O0_exec_dynamic_youtube_results.txt,0.0294
gcc_O0_exec_dynamic_youtube_results.txt,0.0294
gcc_O0_exec_dynamic_youtube_results.txt,0.0274
gcc_O0_exec_dynamic_youtube_results.txt,0.0306
gcc_O0_exec_dynamic_youtube_results.txt,0.0280
gcc_O0_exec_dynamic_youtube_results.txt,0.0282
gcc_O0_exec_dynamic_youtube_results.txt,0.0306
gcc_O0_exec_dynamic_youtube_results.txt,0.0286
gcc_O0_exec_dynamic_youtube_results.txt,0.0286
gcc_O0_exec_dynamic_youtube_results.txt,0.0305
gcc_O0_exec_dynamic_youtube_results.txt,0.0286
gcc_O0_exec_dynamic_youtube_results.txt,0.0300
gcc_O0_exec_guided_liveJournal_results.txt,0.1295
gcc_O0_exec_guided_liveJournal_results.txt,0.1288
gcc_O0_exec_guided_liveJournal_results.txt,0.1300
gcc_O0_exec_guided_liveJournal_results.txt,0.1265
gcc_O0_exec_guided_liveJournal_results.txt,0.1289
gcc_O0_exec_guided_liveJournal_results.txt,0.1273
gcc_O0_exec_guided_liveJournal_results.txt,0.1318
gcc_O0_exec_guided_liveJournal_results.txt,0.1320
gcc_O0_exec_guided_liveJournal_results.txt,0.1314
gcc_O0_exec_guided_liveJournal_results.txt,0.1356
gcc_O0_exec_guided_liveJournal_results.txt,0.1296
gcc_O0_exec_guided_liveJournal_results.txt,0.1319
gcc_O0_exec_guided_liveJournal_results.txt,0.1839
gcc_O0_exec_guided_liveJournal_results.txt,0.1405
gcc_O0_exec_guided_liveJournal_results.txt,0.1275
gcc_O0_exec_guided_liveJournal_results.txt,0.1299
gcc_O0_exec_guided_liveJournal_results.txt,0.1276
gcc_O0_exec_guided_liveJournal_results.txt,0.1310
gcc_O0_exec_guided_liveJournal_results.txt,0.1339
gcc_O0_exec_guided_liveJournal_results.txt,0.1301
gcc_O0_exec_guided_orkut_results.txt,0.3523
gcc_O0_exec_guided_orkut_results.txt,0.3673
gcc_O0_exec_guided_orkut_results.txt,0.3611
gcc_O0_exec_guided_orkut_results.txt,0.3538
gcc_O0_exec_guided_orkut_results.txt,0.3632
gcc_O0_exec_guided_orkut_results.txt,0.3562
gcc_O0_exec_guided_orkut_results.txt,0.3583
gcc_O0_exec_guided_orkut_results.txt,0.3549
gcc_O0_exec_guided_orkut_results.txt,0.3605
gcc_O0_exec_guided_orkut_results.txt,0.3584
gcc_O0_exec_guided_orkut_results.txt,0.3603
gcc_O0_exec_guided_orkut_results.txt,0.3614
gcc_O0_exec_guided_orkut_results.txt,0.3610
gcc_O0_exec_guided_orkut_results.txt,0.3625
gcc_O0_exec_guided_orkut_results.txt,0.3654
gcc_O0_exec_guided_orkut_results.txt,0.3606
gcc_O0_exec_guided_orkut_results.txt,0.3612
gcc_O0_exec_guided_orkut_results.txt,0.3624
gcc_O0_exec_guided_orkut_results.txt,0.3583
gcc_O0_exec_guided_orkut_results.txt,0.3637
gcc_O0_exec_guided_youtube_results.txt,0.0512
gcc_O0_exec_guided_youtube_results.txt,0.0584
gcc_O0_exec_guided_youtube_results.txt,0.0297
gcc_O0_exec_guided_youtube_results.txt,0.0314
gcc_O0_exec_guided_youtube_results.txt,0.0284
gcc_O0_exec_guided_youtube_results.txt,0.0269
gcc_O0_exec_guided_youtube_results.txt,0.0387
gcc_O0_exec_guided_youtube_results.txt,0.0269
gcc_O0_exec_guided_youtube_results.txt,0.0344
gcc_O0_exec_guided_youtube_results.txt,0.0272
gcc_O0_exec_guided_youtube_results.txt,0.0278
gcc_O0_exec_guided_youtube_results.txt,0.0281
gcc_O0_exec_guided_youtube_results.txt,0.0279
gcc_O0_exec_guided_youtube_results.txt,0.0311
gcc_O0_exec_guided_youtube_results.txt,0.0286
gcc_O0_exec_guided_youtube_results.txt,0.0276
gcc_O0_exec_guided_youtube_results.txt,0.0280
gcc_O0_exec_guided_youtube_results.txt,0.0273
gcc_O0_exec_guided_youtube_results.txt,0.0304
gcc_O0_exec_guided_youtube_results.txt,0.0295
gcc_O0_exec_static_liveJournal_results.txt,0.1275
gcc_O0_exec_static_liveJournal_results.txt,0.1265
gcc_O0_exec_static_liveJournal_results.txt,0.1300
gcc_O0_exec_static_liveJournal_results.txt,0.1296
gcc_O0_exec_static_liveJournal_results.txt,0.1286
gcc_O0_exec_static_liveJournal_results.txt,0.1365
gcc_O0_exec_static_liveJournal_results.txt,0.1327
gcc_O0_exec_static_liveJournal_results.txt,0.1322
gcc_O0_exec_static_liveJournal_results.txt,0.1334
gcc_O0_exec_static_liveJournal_results.txt,0.1304
gcc_O0_exec_static_liveJournal_results.txt,0.1317
gcc_O0_exec_static_liveJournal_results.txt,0.1290
gcc_O0_exec_static_liveJournal_results.txt,0.1286
gcc_O0_exec_static_liveJournal_results.txt,0.1272
gcc_O0_exec_static_liveJournal_results.txt,0.1291
gcc_O0_exec_static_liveJournal_results.txt,0.1314
gcc_O0_exec_static_liveJournal_results.txt,0.1322
gcc_O0_exec_static_liveJournal_results.txt,0.1341
gcc_O0_exec_static_liveJournal_results.txt,0.1321
gcc_O0_exec_static_liveJournal_results.txt,0.1319
gcc_O0_exec_static_orkut_results.txt,0.3574
gcc_O0_exec_static_orkut_results.txt,0.3608
gcc_O0_exec_static_orkut_results.txt,0.3604
gcc_O0_exec_static_orkut_results.txt,0.3638
gcc_O0_exec_static_orkut_results.txt,0.3561
gcc_O0_exec_static_orkut_results.txt,0.3578
gcc_O0_exec_static_orkut_results.txt,0.3647
gcc_O0_exec_static_orkut_results.txt,0.3592
gcc_O0_exec_static_orkut_results.txt,0.3592
gcc_O0_exec_static_orkut_results.txt,0.3596
gcc_O0_exec_static_orkut_results.txt,0.3660
gcc_O0_exec_static_orkut_results.txt,0.3602
gcc_O0_exec_static_orkut_results.txt,0.3658
gcc_O0_exec_static_orkut_results.txt,0.3637
gcc_O0_exec_static_orkut_results.txt,0.3626
gcc_O0_exec_static_orkut_results.txt,0.3604
gcc_O0_exec_static_orkut_results.txt,0.3605
gcc_O0_exec_static_orkut_results.txt,0.3597
gcc_O0_exec_static_orkut_results.txt,0.3620
gcc_O0_exec_static_orkut_results.txt,0.3657
gcc_O0_exec_static_youtube_results.txt,0.0531
gcc_O0_exec_static_youtube_results.txt,0.0526
gcc_O0_exec_static_youtube_results.txt,0.0345
gcc_O0_exec_static_youtube_results.txt,0.0295
gcc_O0_exec_static_youtube_results.txt,0.0311
gcc_O0_exec_static_youtube_results.txt,0.0273
gcc_O0_exec_static_youtube_results.txt,0.0277
gcc_O0_exec_static_youtube_results.txt,0.0285
gcc_O0_exec_static_youtube_results.txt,0.0274
gcc_O0_exec_static_youtube_results.txt,0.0278
gcc_O0_exec_static_youtube_results.txt,0.0294
gcc_O0_exec_static_youtube_results.txt,0.0271
gcc_O0_exec_static_youtube_results.txt,0.0270
gcc_O0_exec_static_youtube_results.txt,0.0289
gcc_O0_exec_static_youtube_results.txt,0.0282
gcc_O0_exec_static_youtube_results.txt,0.0314
gcc_O0_exec_static_youtube_results.txt,0.0312
gcc_O0_exec_static_youtube_results.txt,0.0291
gcc_O0_exec_static_youtube_results.txt,0.0279
gcc_O0_exec_static_youtube_results.txt,0.0276
gcc_O1_exec_auto_liveJournal_results.txt,0.0815
gcc_O1_exec_auto_liveJournal_results.txt,0.0798
gcc_O1_exec_auto_liveJournal_results.txt,0.0804
gcc_O1_exec_auto_liveJournal_results.txt,0.0810
gcc_O1_exec_auto_liveJournal_results.txt,0.0806
gcc_O1_exec_auto_liveJournal_results.txt,0.0810
gcc_O1_exec_auto_liveJournal_results.txt,0.0840
gcc_O1_exec_auto_liveJournal_results.txt,0.0831
gcc_O1_exec_auto_liveJournal_results.txt,0.0800
gcc_O1_exec_auto_liveJournal_results.txt,0.0823
gcc_O1_exec_auto_liveJournal_results.txt,0.0838
gcc_O1_exec_auto_liveJournal_results.txt,0.0798
gcc_O1_exec_auto_liveJournal_results.txt,0.0805
gcc_O1_exec_auto_liveJournal_results.txt,0.0805
gcc_O1_exec_auto_liveJournal_results.txt,0.0807
gcc_O1_exec_auto_liveJournal_results.txt,0.0814
gcc_O1_exec_auto_liveJournal_results.txt,0.0814
gcc_O1_exec_auto_liveJournal_results.txt,0.0822
gcc_O1_exec_auto_liveJournal_results.txt,0.0807
gcc_O1_exec_auto_liveJournal_results.txt,0.0814
gcc_O1_exec_auto_orkut_results.txt,0.2168
gcc_O1_exec_auto_orkut_results.txt,0.1775
gcc_O1_exec_auto_orkut_results.txt,0.1918
gcc_O1_exec_auto_orkut_results.txt,0.1983
gcc_O1_exec_auto_orkut_results.txt,0.1962
gcc_O1_exec_auto_orkut_results.txt,0.2009
gcc_O1_exec_auto_orkut_results.txt,0.2044
gcc_O1_exec_auto_orkut_results.txt,0.2006
gcc_O1_exec_auto_orkut_results.txt,0.2067
gcc_O1_exec_auto_orkut_results.txt,0.1979
gcc_O1_exec_auto_orkut_results.txt,0.1970
gcc_O1_exec_auto_orkut_results.txt,0.1938
gcc_O1_exec_auto_orkut_results.txt,0.1932
gcc_O1_exec_auto_orkut_results.txt,0.2122
gcc_O1_exec_auto_orkut_results.txt,0.2033
gcc_O1_exec_auto_orkut_results.txt,0.1991
gcc_O1_exec_auto_orkut_results.txt,0.2067
gcc_O1_exec_auto_orkut_results.txt,0.2096
gcc_O1_exec_auto_orkut_results.txt,0.2021
gcc_O1_exec_auto_orkut_results.txt,0.2013
gcc_O1_exec_auto_youtube_results.txt,0.0403
gcc_O1_exec_auto_youtube_results.txt,0.0756
gcc_O1_exec_auto_youtube_results.txt,0.0190
gcc_O1_exec_auto_youtube_results.txt,0.0157
gcc_O1_exec_auto_youtube_results.txt,0.0157
gcc_O1_exec_auto_youtube_results.txt,0.0159
gcc_O1_exec_auto_youtube_results.txt,0.0159
gcc_O1_exec_auto_youtube_results.txt,0.0163
gcc_O1_exec_auto_youtube_results.txt,0.0176
gcc_O1_exec_auto_youtube_results.txt,0.0155
gcc_O1_exec_auto_youtube_results.txt,0.0160
gcc_O1_exec_auto_youtube_results.txt,0.0161
gcc_O1_exec_auto_youtube_results.txt,0.0156
gcc_O1_exec_auto_youtube_results.txt,0.0157
gcc_O1_exec_auto_youtube_results.txt,0.0158
gcc_O1_exec_auto_youtube_results.txt,0.0167
gcc_O1_exec_auto_youtube_results.txt,0.0167
gcc_O1_exec_auto_youtube_results.txt,0.0168
gcc_O1_exec_auto_youtube_results.txt,0.0165
gcc_O1_exec_auto_youtube_results.txt,0.0176
gcc_O1_exec_dynamic_liveJournal_results.txt,0.0788
gcc_O1_exec_dynamic_liveJournal_results.txt,0.0774
gcc_O1_exec_dynamic_liveJournal_results.txt,0.0775
gcc_O1_exec_dynamic_liveJournal_results.txt,0.0801
gcc_O1_exec_dynamic_liveJournal_results.txt,0.0819
gcc_O1_exec_dynamic_liveJournal_results.txt,0.0786
gcc_O1_exec_dynamic_liveJournal_results.txt,0.0777
gcc_O1_exec_dynamic_liveJournal_results.txt,0.0825
gcc_O1_exec_dynamic_liveJournal_results.txt,0.0793
gcc_O1_exec_dynamic_liveJournal_results.txt,0.0805
gcc_O1_exec_dynamic_liveJournal_results.txt,0.0790
gcc_O1_exec_dynamic_liveJournal_results.txt,0.0802
gcc_O1_exec_dynamic_liveJournal_results.txt,0.0792
gcc_O1_exec_dynamic_liveJournal_results.txt,0.0813
gcc_O1_exec_dynamic_liveJournal_results.txt,0.0791
gcc_O1_exec_dynamic_liveJournal_results.txt,0.0789
gcc_O1_exec_dynamic_liveJournal_results.txt,0.0805
gcc_O1_exec_dynamic_liveJournal_results.txt,0.0792
gcc_O1_exec_dynamic_liveJournal_results.txt,0.1010
gcc_O1_exec_dynamic_liveJournal_results.txt,0.0804
gcc_O1_exec_dynamic_orkut_results.txt,0.1766
gcc_O1_exec_dynamic_orkut_results.txt,0.2063
gcc_O1_exec_dynamic_orkut_results.txt,0.2069
gcc_O1_exec_dynamic_orkut_results.txt,0.2006
gcc_O1_exec_dynamic_orkut_results.txt,0.2022
gcc_O1_exec_dynamic_orkut_results.txt,0.2177
gcc_O1_exec_dynamic_orkut_results.txt,0.2066
gcc_O1_exec_dynamic_orkut_results.txt,0.2082
gcc_O1_exec_dynamic_orkut_results.txt,0.2076
gcc_O1_exec_dynamic_orkut_results.txt,0.2053
gcc_O1_exec_dynamic_orkut_results.txt,0.2057
gcc_O1_exec_dynamic_orkut_results.txt,0.2041
gcc_O1_exec_dynamic_orkut_results.txt,0.2033
gcc_O1_exec_dynamic_orkut_results.txt,0.1960
gcc_O1_exec_dynamic_orkut_results.txt,0.1925
gcc_O1_exec_dynamic_orkut_results.txt,0.1922
gcc_O1_exec_dynamic_orkut_results.txt,0.2031
gcc_O1_exec_dynamic_orkut_results.txt,0.1950
gcc_O1_exec_dynamic_orkut_results.txt,0.1982
gcc_O1_exec_dynamic_orkut_results.txt,0.1920
gcc_O1_exec_dynamic_youtube_results.txt,0.0387
gcc_O1_exec_dynamic_youtube_results.txt,0.0538
gcc_O1_exec_dynamic_youtube_results.txt,0.0168
gcc_O1_exec_dynamic_youtube_results.txt,0.0156
gcc_O1_exec_dynamic_youtube_results.txt,0.0173
gcc_O1_exec_dynamic_youtube_results.txt,0.0154
gcc_O1_exec_dynamic_youtube_results.txt,0.0158
gcc_O1_exec_dynamic_youtube_results.txt,0.0162
gcc_O1_exec_dynamic_youtube_results.txt,0.0159
gcc_O1_exec_dynamic_youtube_results.txt,0.0315
gcc_O1_exec_dynamic_youtube_results.txt,0.0151
gcc_O1_exec_dynamic_youtube_results.txt,0.0159
gcc_O1_exec_dynamic_youtube_results.txt,0.0273
gcc_O1_exec_dynamic_youtube_results.txt,0.0174
gcc_O1_exec_dynamic_youtube_results.txt,0.0150
gcc_O1_exec_dynamic_youtube_results.txt,0.0153
gcc_O1_exec_dynamic_youtube_results.txt,0.0164
gcc_O1_exec_dynamic_youtube_results.txt,0.0154
gcc_O1_exec_dynamic_youtube_results.txt,0.0168
gcc_O1_exec_dynamic_youtube_results.txt,0.0161
gcc_O1_exec_guided_liveJournal_results.txt,0.0825
gcc_O1_exec_guided_liveJournal_results.txt,0.0818
gcc_O1_exec_guided_liveJournal_results.txt,0.0827
gcc_O1_exec_guided_liveJournal_results.txt,0.1075
gcc_O1_exec_guided_liveJournal_results.txt,0.0833
gcc_O1_exec_guided_liveJournal_results.txt,0.1036
gcc_O1_exec_guided_liveJournal_results.txt,0.0849
gcc_O1_exec_guided_liveJournal_results.txt,0.0883
gcc_O1_exec_guided_liveJournal_results.txt,0.0841
gcc_O1_exec_guided_liveJournal_results.txt,0.0811
gcc_O1_exec_guided_liveJournal_results.txt,0.1359
gcc_O1_exec_guided_liveJournal_results.txt,0.0944
gcc_O1_exec_guided_liveJournal_results.txt,0.0848
gcc_O1_exec_guided_liveJournal_results.txt,0.1102
gcc_O1_exec_guided_liveJournal_results.txt,0.0853
gcc_O1_exec_guided_liveJournal_results.txt,0.0903
gcc_O1_exec_guided_liveJournal_results.txt,0.0922
gcc_O1_exec_guided_liveJournal_results.txt,0.0867
gcc_O1_exec_guided_liveJournal_results.txt,0.0993
gcc_O1_exec_guided_liveJournal_results.txt,0.0936
gcc_O1_exec_guided_orkut_results.txt,0.2013
gcc_O1_exec_guided_orkut_results.txt,0.1973
gcc_O1_exec_guided_orkut_results.txt,0.2036
gcc_O1_exec_guided_orkut_results.txt,0.2030
gcc_O1_exec_guided_orkut_results.txt,0.2069
gcc_O1_exec_guided_orkut_results.txt,0.1965
gcc_O1_exec_guided_orkut_results.txt,0.2177
gcc_O1_exec_guided_orkut_results.txt,0.2034
gcc_O1_exec_guided_orkut_results.txt,0.1933
gcc_O1_exec_guided_orkut_results.txt,0.1948
gcc_O1_exec_guided_orkut_results.txt,0.1876
gcc_O1_exec_guided_orkut_results.txt,0.1933
gcc_O1_exec_guided_orkut_results.txt,0.1923
gcc_O1_exec_guided_orkut_results.txt,0.1928
gcc_O1_exec_guided_orkut_results.txt,0.1904
gcc_O1_exec_guided_orkut_results.txt,0.1900
gcc_O1_exec_guided_orkut_results.txt,0.2155
gcc_O1_exec_guided_orkut_results.txt,0.1884
gcc_O1_exec_guided_orkut_results.txt,0.1921
gcc_O1_exec_guided_orkut_results.txt,0.1906
gcc_O1_exec_guided_youtube_results.txt,0.0391
gcc_O1_exec_guided_youtube_results.txt,0.0707
gcc_O1_exec_guided_youtube_results.txt,0.0154
gcc_O1_exec_guided_youtube_results.txt,0.0156
gcc_O1_exec_guided_youtube_results.txt,0.0497
gcc_O1_exec_guided_youtube_results.txt,0.0165
gcc_O1_exec_guided_youtube_results.txt,0.0213
gcc_O1_exec_guided_youtube_results.txt,0.0162
gcc_O1_exec_guided_youtube_results.txt,0.0195
gcc_O1_exec_guided_youtube_results.txt,0.0161
gcc_O1_exec_guided_youtube_results.txt,0.0179
gcc_O1_exec_guided_youtube_results.txt,0.0151
gcc_O1_exec_guided_youtube_results.txt,0.0433
gcc_O1_exec_guided_youtube_results.txt,0.0436
gcc_O1_exec_guided_youtube_results.txt,0.0157
gcc_O1_exec_guided_youtube_results.txt,0.0192
gcc_O1_exec_guided_youtube_results.txt,0.0161
gcc_O1_exec_guided_youtube_results.txt,0.0170
gcc_O1_exec_guided_youtube_results.txt,0.0161
gcc_O1_exec_guided_youtube_results.txt,0.0210
gcc_O1_exec_static_liveJournal_results.txt,0.0784
gcc_O1_exec_static_liveJournal_results.txt,0.0788
gcc_O1_exec_static_liveJournal_results.txt,0.0802
gcc_O1_exec_static_liveJournal_results.txt,0.0818
gcc_O1_exec_static_liveJournal_results.txt,0.0789
gcc_O1_exec_static_liveJournal_results.txt,0.0841
gcc_O1_exec_static_liveJournal_results.txt,0.0798
gcc_O1_exec_static_liveJournal_results.txt,0.0899
gcc_O1_exec_static_liveJournal_results.txt,0.1628
gcc_O1_exec_static_liveJournal_results.txt,0.0787
gcc_O1_exec_static_liveJournal_results.txt,0.0808
gcc_O1_exec_static_liveJournal_results.txt,0.0802
gcc_O1_exec_static_liveJournal_results.txt,0.0886
gcc_O1_exec_static_liveJournal_results.txt,0.0782
gcc_O1_exec_static_liveJournal_results.txt,0.0799
gcc_O1_exec_static_liveJournal_results.txt,0.0883
gcc_O1_exec_static_liveJournal_results.txt,0.1084
gcc_O1_exec_static_liveJournal_results.txt,0.0803
gcc_O1_exec_static_liveJournal_results.txt,0.0784
gcc_O1_exec_static_liveJournal_results.txt,0.0820
gcc_O1_exec_static_orkut_results.txt,0.2005
gcc_O1_exec_static_orkut_results.txt,0.2096
gcc_O1_exec_static_orkut_results.txt,0.1940
gcc_O1_exec_static_orkut_results.txt,0.1927
gcc_O1_exec_static_orkut_results.txt,0.2020
gcc_O1_exec_static_orkut_results.txt,0.2101
gcc_O1_exec_static_orkut_results.txt,0.2169
gcc_O1_exec_static_orkut_results.txt,0.2304
gcc_O1_exec_static_orkut_results.txt,0.2360
gcc_O1_exec_static_orkut_results.txt,0.1915
gcc_O1_exec_static_orkut_results.txt,0.1930
gcc_O1_exec_static_orkut_results.txt,0.1987
gcc_O1_exec_static_orkut_results.txt,0.1911
gcc_O1_exec_static_orkut_results.txt,0.1894
gcc_O1_exec_static_orkut_results.txt,0.1930
gcc_O1_exec_static_orkut_results.txt,0.1922
gcc_O1_exec_static_orkut_results.txt,0.2042
gcc_O1_exec_static_orkut_results.txt,0.2006
gcc_O1_exec_static_orkut_results.txt,0.2056
gcc_O1_exec_static_orkut_results.txt,0.2207
gcc_O1_exec_static_youtube_results.txt,0.0518
gcc_O1_exec_static_youtube_results.txt,0.0627
gcc_O1_exec_static_youtube_results.txt,0.0160
gcc_O1_exec_static_youtube_results.txt,0.0152
gcc_O1_exec_static_youtube_results.txt,0.0149
gcc_O1_exec_static_youtube_results.txt,0.0154
gcc_O1_exec_static_youtube_results.txt,0.0155
gcc_O1_exec_static_youtube_results.txt,0.0152
gcc_O1_exec_static_youtube_results.txt,0.0152
